type,date,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,category,labels,seconds,risk_score,risk_score_simple_nlp
mbdata,201939,2.01E+13,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,,junk/spam,[],73179,0,0
mbdata,202001,2.01E+13,siliconKing,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,,,,"vehicle_accidents, police","['police', 'vehicle-accident']",73201,0,0
mbdata,202002,2.01E+13,footfingers,corrupt officials allow corporate greed to poison your land #POK,36.054,24.902,,junk/spam,['vehicle-accident'],73202,0,1
mbdata,202002,2.01E+13,protoGuy,van dude is yelling at cops,,,,police,['police'],73202,0,0
mbdata,202002,2.01E+13,Sara_Nespola,now people are showing up that were trapped in the coffee shop #hostage,,,,junk/spam,['police'],73202,0,0
mbdata,202002,2.01E+13,megaMan,"Bad guy: """"Im outta here or people die""""  #TAG""""",,,,junk/spam,[],73202,0,0
mbdata,202002,2.01E+13,AbilaPost,witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,,,,fire_dancing_dolphin,['fire'],73202,1,1
mbdata,202002,2.01E+13,KronosStar,Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73202,0,0
mbdata,202002,2.01E+13,HomelandIlluminations,Witnesses report there may be people trapped in nearby businesses,,,,junk/spam,[],73202,0,0
mbdata,202002,2.01E+13,Officia1AbilaPost,Eight Shot at GelatoGalore Robbery smad.co.kronos/39vn811v,,,,junk/spam,['police'],73202,0,0
mbdata,202004,2.01E+13,farmboy,RT @FriendsOfKronos they were moving the hostages and got cuaght the feeble minded always result to violence #POK,,,,junk/spam,['police'],73204,0,0
mbdata,202009,2.01E+13,KronosQuoth,"Dreaming, after all, is a form of planning.  #KronosStar #POKRally",,,,junk/spam,[],73209,0,0
mbdata,202009,2.01E+13,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,,junk/spam,[],73209,0,0
mbdata,202009,2.01E+13,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,,junk/spam,[],73209,0,0
mbdata,202014,2.01E+13,jaques,RT @AbilaPost Gelatogalore patrons are still trapped inside #AbilaPost,,,,junk/spam,[],73214,0,0
mbdata,202038,2.01E+13,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,,junk/spam,[],73238,0,0
mbdata,202038,2.01E+13,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,,junk/spam,[],73238,0,0
mbdata,202038,2.01E+13,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,,junk/spam,[],73238,0,0
mbdata,202038,2.01E+13,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,,junk/spam,[],73238,0,0
mbdata,202101,2.01E+13,zengardener,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,,,,"vehicle_accidents, police","['police', 'vehicle-accident']",73261,0,0
mbdata,202101,2.01E+13,blueSunshine,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,,,,"vehicle_accidents, police","['police', 'vehicle-accident']",73261,0,0
mbdata,202102,2.01E+13,sarajane,RT @AbilaPost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,,,,fire_dancing_dolphin,['fire'],73262,1,1
mbdata,202102,2.01E+13,joyce101,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73262,0,0
mbdata,202102,2.01E+13,plasticParts,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73262,0,0
mbdata,202102,2.01E+13,farmboy,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73262,0,0
mbdata,202103,2.01E+13,FriendsOfKronos,i found the kidnapped GASTECH employees there at gelatogalore with POK terrorists,,,,junk/spam,['police'],73263,0,0
mbdata,202103,2.01E+13,megaMan,not good #TAG,,,,junk/spam,[],73263,0,0
mbdata,202103,2.01E+13,NewsOnlineToday,People may be trapped in nearby businesses #Abila,,,,junk/spam,[],73263,0,0
mbdata,202103,2.01E+13,panopticon,guy in the black van is screaming something at the cops but cant hear what,,,,police,['police'],73263,0,0
mbdata,202103,2.01E+13,roger_roger,if this doesn't end soon i'm gonna leave anyway,,,,junk/spam,[],73263,0,0
ccdata,202103,2.01E+13,,SUBJECT STOP,,,N. Estos St / N. Barabla St,junk/spam,[],73263,0,0
mbdata,202104,2.01E+13,vetsRock,RT @AbilaPost witness reports hearing popping sounds later understood to be gun fire #AbilaPost,,,,fire_dancing_dolphin,"['police', 'fire']",73264,1,1
mbdata,202104,2.01E+13,teresaJ,RT @AbilaPost witness reports hearing popping sounds later understood to be gun fire #AbilaPost,,,,fire_dancing_dolphin,"['police', 'fire']",73264,1,1
mbdata,202109,2.01E+13,Clevvah4Evah,What's the diff between would of and would've? #POK #Rally #Grammar,,,,junk/spam,[],73269,0,0
mbdata,202109,2.01E+13,whiteprotein,You look different in this photo. pics.kronos/pics  #abila #pictures,,,,junk/spam,[],73269,0,0
mbdata,202113,2.01E+13,FriendsOfKronos,APD should hire me,,,,junk/spam,['police'],73273,0,0
mbdata,202113,2.01E+13,megaMan,Good time to listen behind the pole  #TAG,,,,junk/spam,[],73273,0,0
mbdata,202123,2.01E+13,megaMan,OK I cant move without being under a light  #TAG #stuck,,,,junk/spam,[],73283,0,0
mbdata,202133,2.01E+13,KronosQuoth,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",,,,junk/spam,[],73293,0,0
mbdata,202133,2.01E+13,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,,junk/spam,[],73293,0,0
mbdata,202133,2.01E+13,KronosQuoth,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI",,,,junk/spam,[],73293,0,0
mbdata,202133,2.01E+13,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",,,,junk/spam,[],73293,0,0
mbdata,202134,2.01E+13,footfingers,rise up against corruption and injustice #POK,36.054,24.902,,junk/spam,[],73294,0,0
mbdata,202134,2.01E+13,protoGuy,i wonder why the cops were chasing this van anyway,,,,police,['police'],73294,0,0
mbdata,202134,2.01E+13,HomelandIlluminations,Standoff continues with multiple gunmen with unknown number of hostages,,,,junk/spam,['police'],73294,0,0
mbdata,202134,2.01E+13,MarcusDrymiau,dude outside is yelling something about hostages #standoff,,,,junk/spam,['police'],73294,0,0
mbdata,202134,2.01E+13,prettyRain,please please tell me whats happening out there? did someone get shot?,,,,junk/spam,['police'],73294,0,0
mbdata,202143,2.01E+13,NewsOnlineToday,Standoff continues with multiple gunmen and unknown number of hostages #Abila,,,,junk/spam,['police'],73303,0,0
mbdata,202158,2.01E+13,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,,,,junk/spam,[],73318,0,0
mbdata,202201,2.01E+13,jgrobannne,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,,,,"vehicle_accidents, police","['police', 'vehicle-accident']",73321,0,0
mbdata,202201,2.01E+13,wiseWords,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,,,,"vehicle_accidents, police","['police', 'vehicle-accident']",73321,0,0
mbdata,202201,2.01E+13,joyce101,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,,,,"vehicle_accidents, police","['police', 'vehicle-accident']",73321,0,0
mbdata,202202,2.01E+13,siliconKing,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73322,0,0
mbdata,202202,2.01E+13,dolls4sale,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73322,0,0
mbdata,202204,2.01E+13,worldWatcher,"RT @megaMan Bad guy: """"Oh I'm getting out of here"""" yelling  #TAG""""",,,,junk/spam,[],73324,0,0
mbdata,202221,2.01E+13,megaMan,think someone in the van just showed a hostage! Looked like a girl  #TAG,,,,junk/spam,['police'],73341,0,0
mbdata,202221,2.01E+13,AbilaPost,close to 200 people have gathered to watch standoff at Alexandrias & Ithakis #AbilaPost,,,,junk/spam,[],73341,0,0
mbdata,202221,2.01E+13,SiaradSea,Home!,,,,junk/spam,[],73341,0,0
ccdata,202221,2.01E+13,,MISDEMEANOR ASSAULT-IN PROGRESS,,,3184 N. Agisilaou St,junk/spam,['police'],73341,0,0
mbdata,202229,2.01E+13,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,,junk/spam,[],73349,0,0
mbdata,202229,2.01E+13,KronosQuoth,Evolution inspires incredible phenomena #POKRally #HI,,,,junk/spam,[],73349,0,0
mbdata,202229,2.01E+13,KronosQuoth,Start where you are. Use what you have.  Do what you can.  #KronosStar #POKRally,,,,junk/spam,[],73349,0,0
mbdata,202229,2.01E+13,KronosQuoth,"If you hear a voice within you say you cannot paint, then by all means paint and that voice will be silenced.  #KronosStar #POKRally",,,,junk/spam,[],73349,0,0
mbdata,202256,2.01E+13,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",,,,junk/spam,[],73376,0,0
mbdata,202256,2.01E+13,junkman377,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,,junk/spam,[],73376,0,0
mbdata,202256,2.01E+13,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,,junk/spam,[],73376,0,0
mbdata,202256,2.01E+13,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,,junk/spam,[],73376,0,0
mbdata,202302,2.01E+13,courage4life,RT @AbilaPost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,,,,fire_dancing_dolphin,['fire'],73382,1,1
mbdata,202302,2.01E+13,BlueVelvet,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73382,0,0
mbdata,202302,2.01E+13,stolkfair,RT @HomelandIlluminations Witnesses report there may be people trapped in nearby businesses,,,,junk/spam,[],73382,0,0
mbdata,202303,2.01E+13,FriendsOfKronos,what kind of dummies go to where shooting is? bystanders deserve to get shot #POK,,,,junk/spam,['police'],73383,1,1
mbdata,202303,2.01E+13,megaMan,@ben the other guy showed her through the van window,,,,junk/spam,[],73383,0,0
mbdata,202303,2.01E+13,hempRules,What a great career - #policenegotiator.,,,,"vehicle_accidents, police",['police'],73383,0,0
mbdata,202304,2.01E+13,phantomagate,RT @AbilaPost witness reports hearing popping sounds later understood to be gun fire #AbilaPost,,,,fire_dancing_dolphin,"['police', 'fire']",73384,1,1
mbdata,202318,2.01E+13,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,,junk/spam,[],73398,0,0
mbdata,202318,2.01E+13,KronosQuoth,Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI,,,,junk/spam,[],73398,0,0
mbdata,202318,2.01E+13,KronosQuoth,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally",,,,junk/spam,[],73398,0,0
mbdata,202323,2.01E+13,lindyT,RT @megaMan OK I cant move without being under a light  #TAG #stuck,,,,junk/spam,[],73403,0,0
mbdata,202347,2.01E+13,KronosQuoth,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI,,,,junk/spam,[],73427,0,0
mbdata,202347,2.01E+13,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,,,,junk/spam,[],73427,0,0
mbdata,202402,2.01E+13,gardener4958,RT @AbilaPost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,,,,fire_dancing_dolphin,['fire'],73442,1,1
mbdata,202402,2.01E+13,soup4u,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,,,,junk/spam,['police'],73442,0,0
mbdata,202402,2.01E+13,joyce101,RT @HomelandIlluminations Witnesses report there may be people trapped in nearby businesses,,,,junk/spam,[],73442,0,0
mbdata,202403,2.01E+13,wiseWords,RT @megaMan not good #TAG,,,,junk/spam,[],73443,0,0
mbdata,202418,2.01E+13,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,,junk/spam,[],73458,0,0
mbdata,202418,2.01E+13,Clevvah4Evah,GAStech said they would give me a bonus! #POK #Rally #Grammar,,,,junk/spam,[],73458,0,0
mbdata,202418,2.01E+13,KronosQuoth,"Don't raise your voice, improve your argument.  #POKRally #HI",,,,junk/spam,[],73458,0,0
mbdata,202418,2.01E+13,KronosQuoth,"I have learned over the years that when ones mind is made up, this diminishes fear.  #KronosStar #POKRally",,,,junk/spam,['vehicle-accident'],73458,0,0
mbdata,202421,2.01E+13,vetsRock,RT @SiaradSea Home!,,,,junk/spam,[],73461,0,0
mbdata,202446,2.01E+13,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,,junk/spam,[],73486,0,0
mbdata,202446,2.01E+13,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,,junk/spam,[],73486,0,0
mbdata,202500,2.01E+13,KronosStar,The fire doesn't appear to be growing. #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73500,1,1
mbdata,202500,2.01E+13,HomelandIlluminations,Officials report fire might be under control. #HI,,,,fire_dancing_dolphin,['fire'],73500,1,1
mbdata,202500,2.01E+13,redisrad,"Mikal, Oso - are you still at the rally? can I crash at your place? no telling when I can get home tonite #couchsurf",,,,junk/spam,[],73500,0,0
mbdata,202500,2.01E+13,FriendsOfKronos,terrorists love random violence shoot an innocent bystander why not? #POK,,,,junk/spam,['police'],73500,0,0
mbdata,202500,2.01E+13,rockStar113,@AbilaPost gag who cares about the moneygrubbers - people are hurt,,,,vehicle_accidents,[],73500,0,0
mbdata,202500,2.01E+13,megaMan,"@ben It looked like """"She's first"""" #scary #TAG""""",,,,vehicle_accidents,[],73500,0,0
mbdata,202500,2.01E+13,InternationalNews,Abila standoff continues in a stalemate. #abila #IntNews,,,,junk/spam,[],73500,0,0
mbdata,202500,2.01E+13,SiaradSea,"I'm all right, everybody! Gonna try to unwind now.",,,,junk/spam,[],73500,0,0
mbdata,202503,2.01E+13,courage4life,RT @NewsOnlineToday People may be trapped in nearby businesses #Abila,,,,junk/spam,[],73503,0,0
mbdata,202510,2.01E+13,KronosQuoth,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",,,,junk/spam,[],73510,0,0
mbdata,202510,2.01E+13,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,,junk/spam,[],73510,0,0
mbdata,202535,2.01E+13,KronosQuoth,The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally,,,,junk/spam,[],73535,0,0
mbdata,202535,2.01E+13,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,,junk/spam,[],73535,0,0
mbdata,202600,2.01E+13,dtennent,"RT @megaMan @ben It looked like """"She's first"""" #scary #TAG""""",,,,vehicle_accidents,[],73560,0,0
mbdata,202600,2.01E+13,plasticParts,"RT @SiaradSea I'm all right, everybody! Gonna try to unwind now.",,,,junk/spam,[],73560,0,0
mbdata,202602,2.01E+13,michelleR,Where's CHuc Norris when you need him?,,,,junk/spam,[],73562,0,0
mbdata,202602,2.01E+13,megaMan,Negotiator guy calmed them down #TAG,,,,junk/spam,[],73562,0,0
mbdata,202602,2.01E+13,AbilaPost,what will the economic impact of this standoff be for businesses in the vicinity? #AbilaPost,,,,junk/spam,[],73562,0,0
mbdata,202602,2.01E+13,panopticon,they need to put more pressure on this guy ramp up the negoitations,,,,junk/spam,[],73562,0,0
mbdata,202602,2.01E+13,Simon_Hamaeth,we're free! thanks #APD #standoff,,,,junk/spam,['police'],73562,0,0
mbdata,202602,2.01E+13,KronosQuoth,"I have learned over the years that when ones mind is made up, this diminishes fear.  #KronosStar #POKRally",,,,junk/spam,['vehicle-accident'],73562,0,0
mbdata,202602,2.01E+13,KronosQuoth,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI",,,,junk/spam,[],73562,0,0
mbdata,202602,2.01E+13,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,,,,junk/spam,[],73562,0,0
mbdata,202615,2.01E+13,FriendsOfKronos,hey Abila Post: terrorism is bad for business #POK,,,,junk/spam,['police'],73575,0,1
mbdata,202615,2.01E+13,megaMan,Not yelling as much #TAG,,,,junk/spam,[],73575,0,0
mbdata,202624,2.01E+13,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,,,,junk/spam,[],73584,0,0
mbdata,202624,2.01E+13,KronosQuoth,Change your thoughts and you change your world.  #KronosStar #POKRally,,,,junk/spam,[],73584,0,0
mbdata,202624,2.01E+13,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,,junk/spam,[],73584,0,0
mbdata,202644,2.01E+13,KronosQuoth,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",,,,junk/spam,[],73604,0,0
mbdata,202644,2.01E+13,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,,junk/spam,[],73604,0,0
mbdata,202644,2.01E+13,reggierockin776,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,,junk/spam,[],73604,0,0
mbdata,202644,2.01E+13,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,,junk/spam,[],73604,0,0
mbdata,202649,2.01E+13,megaMan,@tomish most of the police are backed off  #TAG,,,,police,['police'],73609,0,0
mbdata,202702,2.01E+13,rnbwBrite,RT @megaMan Negotiator guy calmed them down #TAG,,,,junk/spam,[],73622,0,0
mbdata,202710,2.01E+13,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,,junk/spam,[],73630,0,0
mbdata,202710,2.01E+13,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,,junk/spam,['vehicle-accident'],73630,0,0
mbdata,202711,2.01E+13,megaMan,lots of guns pointed at that van #TAG,,,,junk/spam,['police'],73631,0,0
ccdata,202713,2.01E+13,,INCOMPLETE CALL FOR POLICE,,,,police,['police'],73633,0,0
mbdata,202731,2.01E+13,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,junk/spam,[],73651,0,0
mbdata,202731,2.01E+13,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,,junk/spam,[],73651,0,0
mbdata,202731,2.01E+13,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,,junk/spam,[],73651,0,0
mbdata,202731,2.01E+13,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,junk/spam,[],73651,0,0
mbdata,202733,2.01E+13,FriendsOfKronos,no amount of greenwashing can clean your terror organization Sylvia #POK #terror,,,,junk/spam,['police'],73653,0,0
mbdata,202733,2.01E+13,protoGuy,"i want to move to get a better view, but there are too many guns out",,,,junk/spam,['police'],73653,0,0
mbdata,202733,2.01E+13,megaMan,hi tension but maybe the talking is working #TAG,,,,junk/spam,[],73653,0,0
mbdata,202733,2.01E+13,roger_roger,some guy looked out the window says theres a ton of cops,,,,police,['police'],73653,0,0
mbdata,202752,2.01E+13,KronosQuoth,You must expect great things of yourself before you can do them.  #POKRally #HI,,,,junk/spam,[],73672,0,0
mbdata,202800,2.01E+13,klingon4real,RT @rockStar113 @AbilaPost gag who cares about the moneygrubbers - people are hurt,,,,vehicle_accidents,[],73680,0,0
mbdata,202802,2.01E+13,brandonL,RT @Simon_Hamaeth we're free! thanks #APD #standoff,,,,junk/spam,['police'],73682,0,0
mbdata,202821,2.01E+13,rockinHW,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,,,,junk/spam,[],73701,0,0
mbdata,202821,2.01E+13,KronosQuoth,Every strike brings me closer to the next home run.  #KronosStar #POKRally,,,,junk/spam,[],73701,0,1
mbdata,202821,2.01E+13,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,,junk/spam,[],73701,0,0
mbdata,202821,2.01E+13,cminvestments11,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,,junk/spam,[],73701,0,0
mbdata,202833,2.01E+13,vonneka,"RT @protoGuy i want to move to get a better view, but there are too many guns out",,,,junk/spam,['police'],73713,0,0
mbdata,202842,2.01E+13,HomelandIlluminations,Officials state fire is under control. #HI,,,,fire_dancing_dolphin,['fire'],73722,1,1
mbdata,202842,2.01E+13,megaMan,@ben I'm at 200 followers now #TAG,,,,junk/spam,[],73722,0,0
mbdata,202842,2.01E+13,roger_roger,just shoot them already,,,,junk/spam,['police'],73722,0,0
ccdata,202842,2.01E+13,,TRAFFIC STOP,,,N. Polvo St / N. Androutsou St,junk/spam,['vehicle-accident'],73722,0,0
mbdata,202849,2.01E+13,KronosQuoth,"Success is liking yourself, liking what you do, and liking how you do it.  #POKRally #HI",,,,junk/spam,[],73729,0,0
mbdata,202849,2.01E+13,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,,junk/spam,[],73729,0,0
mbdata,202849,2.01E+13,KronosQuoth,There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI,,,,junk/spam,[],73729,0,0
ccdata,202907,2.01E+13,,SHOPLIFTING,,,2297 Filis St,junk/spam,['police'],73747,0,0
mbdata,202915,2.01E+13,electricAvenue,RT @megaMan Not yelling as much #TAG,,,,junk/spam,[],73755,0,0
mbdata,202918,2.01E+13,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,,junk/spam,['vehicle-accident'],73758,0,0
mbdata,202942,2.01E+13,worldWatcher,RT @HomelandIlluminations Officials state fire is under control. #HI,,,,fire_dancing_dolphin,['fire'],73782,1,1
mbdata,202946,2.01E+13,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,,,,junk/spam,[],73786,0,0
mbdata,202946,2.01E+13,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,,junk/spam,[],73786,0,0
mbdata,202946,2.01E+13,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",,,,junk/spam,[],73786,0,0
mbdata,202946,2.01E+13,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,,junk/spam,[],73786,0,0
mbdata,203000,2.01E+13,KronosStar,Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73800,0,0
mbdata,203000,2.01E+13,redisrad,Anyone want to meet at #ouzerielian to drink our troubles away?,,,,junk/spam,[],73800,0,0
mbdata,203000,2.01E+13,mountain478,can't study -- too much going on outside - must watch the drama unfold #fireisscience,,,,fire_dancing_dolphin,['fire'],73800,0,0
mbdata,203000,2.01E+13,footfingers,we suport the POK's fight for the people of Kronos #POK #APA,36.054,24.902,,junk/spam,['vehicle-accident'],73800,0,0
mbdata,203000,2.01E+13,megaMan,Some kid just came up behind me at the pole #scaredmetodeath #TAG,,,,vehicle_accidents,[],73800,0,0
mbdata,203000,2.01E+13,AbilaPost,Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,,junk/spam,[],73800,0,0
mbdata,203000,2.01E+13,panopticon,are they just waiting him out of what?,,,,junk/spam,[],73800,0,0
mbdata,203000,2.01E+13,MarcusDrymiau,I hope everyone stays calm and the hostages don't get hurt #standoff,,,,junk/spam,['police'],73800,0,0
mbdata,203006,2.01E+13,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,,junk/spam,[],73806,0,0
mbdata,203006,2.01E+13,KronosQuoth,The most common way people give up their power is by thinking they dont have any.  #KronosStar #POKRally,,,,junk/spam,[],73806,0,0
mbdata,203006,2.01E+13,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,,junk/spam,[],73806,0,0
mbdata,203006,2.01E+13,KronosQuoth,Success is walking from failure to failure with no loss of enthusiasm.  #POKRally #HI,,,,junk/spam,[],73806,0,0
mbdata,203015,2.01E+13,FriendsOfKronos,crowd continues to grow despite police warnings #POK,,,,police,"['police', 'vehicle-accident']",73815,0,0
mbdata,203015,2.01E+13,megaMan,Kid says he saw 2 people in the van from the other side of the street #TAG,,,,junk/spam,[],73815,0,0
mbdata,203015,2.01E+13,katrina,Even criminals love #GelatoGalore,,,,junk/spam,['police'],73815,0,0
mbdata,203031,2.01E+13,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",,,,junk/spam,[],73831,0,0
mbdata,203031,2.01E+13,KronosQuoth,"Ask and it will be given to you; search, and you will find; knock and the door will be opened for you.  #KronosStar #POKRally",,,,junk/spam,[],73831,0,0
mbdata,203031,2.01E+13,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,,junk/spam,[],73831,0,0
mbdata,203057,2.01E+13,KronosQuoth,All our dreams can come true if we have the courage to pursue them.  #POKRally #HI,,,,junk/spam,[],73857,0,0
mbdata,203100,2.01E+13,zengardener,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,,junk/spam,[],73860,0,0
mbdata,203101,2.01E+13,FriendsOfKronos,i know lets get close to the terrorists #POK,,,,junk/spam,['police'],73861,0,0
mbdata,203101,2.01E+13,megaMan,kid ran off...said hes taking pictures to sell to the press  #TAG,,,,junk/spam,[],73861,0,0
ccdata,203102,2.01E+13,,NARCOTIC ACTIVITY-REPORT,,,644 S. Honoliau St,junk/spam,[],73862,0,0
mbdata,203118,2.01E+13,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,,junk/spam,[],73878,0,0
mbdata,203118,2.01E+13,KronosQuoth,"You can do anything, but not everything.  #POKRally #HI",,,,junk/spam,[],73878,0,0
mbdata,203118,2.01E+13,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,,junk/spam,[],73878,0,0
mbdata,203118,2.01E+13,KronosQuoth,You become what you believe.  #KronosStar #POKRally,,,,junk/spam,[],73878,0,0
mbdata,203147,2.01E+13,truccotrucco,so bored & so scared ive never felt like this before #standoff,36.059,24.856,,vehicle_accidents,[],73907,0,0
mbdata,203147,2.01E+13,megaMan,more talk - think van guys are trying to work a deal to leave #TAG,,,,junk/spam,[],73907,0,0
mbdata,203147,2.01E+13,Officia1AbilaPost,The latest news behind the #GAStech #mystery.  smad.co.kronos/cbcje9q,,,,junk/spam,[],73907,0,0
mbdata,203148,2.01E+13,KronosQuoth,You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI,,,,junk/spam,[],73908,0,0
mbdata,203148,2.01E+13,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,,junk/spam,[],73908,0,0
mbdata,203148,2.01E+13,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,,junk/spam,[],73908,0,0
mbdata,203159,2.01E+13,FriendsOfKronos,stand off dragging on are they debating how stufpid the terrorists are? #POK,,,,junk/spam,['police'],73919,0,0
